question_id,question,hop_diameter,repeat_idx,llama_response
184,How many female customers have a junior credit card?,2,3,"```python
import pandas as pd

def count_female_junior_credit_cards(df_client, df_card):
    # Filter female clients
    female_clients = df_client[df_client['gender'] == 'F']
    
    # Filter junior credit cards
    junior_cards = df_card[df_card['type'] == 'Junior']
    
    # Merge the two DataFrames on client_id
    merged_df = pd.merge(female_clients, junior_cards, left_on='client_id', right_on='client_id', how='inner')
    
    # Count the number of unique female clients with a junior credit card
    count = merged_df['client_id'].nunique()
    
    return count
```"
184,How many female customers have a junior credit card?,2,4,"```python
import pandas as pd

def female_junior_credit_card(df_client, df_card, df_disp):
    # Merge client and disp DataFrames
    merged_disp = pd.merge(df_client, df_disp, on='client_id')
    
    # Merge merged_disp and card DataFrames
    merged_data = pd.merge(merged_disp, df_card, on='disp_id')
    
    # Filter for female customers
    female_customers = merged_data[merged_data['gender'] == 'F']
    
    # Filter for junior credit cards
    junior_cards = female_customers[female_customers['type'] == 'junior']
    
    # Return the count of female customers with junior credit cards
    return junior_cards.shape[0]
```

```python
# Usage
female_customers_with_junior_cards = female_junior_credit_card(df_client, df_card, df_disp)
print(female_customers_with_junior_cards)
```"
185,What proportion of customers who have accounts at the Prague branch are female?,1,0,"```python
import pandas as pd

def proportion_female_customers_at_prague_branch(df_account, df_client, df_district):
    # Filter accounts at the Prague branch
    prague_accounts = df_account[df_account['district_id'] == 'Prague']

    # Filter clients who have accounts at the Prague branch
    prague_customers = pd.merge(prague_accounts, df_client, on='client_id')

    # Count the number of female customers
    female_customers = prague_customers[prague_customers['gender'] == 'F'].shape[0]

    # Count the total number of customers
    total_customers = prague_customers.shape[0]

    # Calculate the proportion of female customers
    proportion = female_customers / total_customers

    return proportion
```"
185,What proportion of customers who have accounts at the Prague branch are female?,1,1,"```python
import pandas as pd

def proportion_female_customers_at_prague_branch(df_account, df_client, df_district):
    # Filter accounts at Prague branch
    prague_accounts = df_account[df_account['district_id'] == 'Prague']
    
    # Filter clients with matching account_id
    prague_customers = pd.merge(prague_accounts, df_client, on='account_id')
    
    # Count female customers
    female_customers = prague_customers[prague_customers['gender'] == 'Female'].shape[0]
    
    # Count total customers
    total_customers = prague_customers.shape[0]
    
    # Calculate proportion
    proportion = female_customers / total_customers
    
    return proportion
```"
185,What proportion of customers who have accounts at the Prague branch are female?,1,2,"```python
import pandas as pd

def proportion_female_customers_prague_branch(df_account, df_district, df_client):
    # Filter accounts at Prague branch
    prague_accounts = df_account[df_account['district_id'] == df_district[df_district['A2'] == 'Praha']['district_id'].values[0]]

    # Filter clients with accounts at Prague branch
    prague_clients = df_client[df_client['district_id'].isin(prague_accounts['district_id'])]

    # Calculate proportion of female customers
    proportion_female = (prague_clients[prague_clients['gender'] == 'F']['client_id'].count() /
                          prague_clients['client_id'].nunique())

    return proportion_female
```

```python
import pandas as pd

def proportion_female_customers_prague_branch(df_account, df_district, df_client):
    # Merge account and district DataFrames
    merged_account_district = pd.merge(df_account, df_district, on='district_id')

    # Filter accounts at Prague branch
    prague_accounts = merged_account_district[merged_account_district['A2'] == 'Praha']

    # Filter clients with accounts at Prague branch
    prague_clients = pd.merge(df_client, prague_accounts[['account_id']], on='account_id')

    # Calculate proportion of female customers
    proportion_female = (prague_clients[prague_clients['gender'] == 'F']['client_id'].count() /
                          prague_clients['client_id'].nunique())

    return proportion_female
```"
185,What proportion of customers who have accounts at the Prague branch are female?,1,3,"```python
import pandas as pd

def proportion_female_customers_at_prague_branch(df_account, df_client, df_district):
    # Filter accounts at Prague branch
    prague_branch_accounts = df_account[df_account['district_id'] == 1]
    
    # Merge accounts with clients
    merged_accounts_clients = pd.merge(prague_branch_accounts, df_client, on='client_id')
    
    # Count female customers
    female_customers = merged_accounts_clients[merged_accounts_clients['gender'] == 'F'].shape[0]
    
    # Count total customers
    total_customers = merged_accounts_clients.shape[0]
    
    # Compute proportion
    proportion = female_customers / total_customers if total_customers > 0 else 0
    
    return proportion
```

```python
import pandas as pd

def proportion_female_customers_at_prague_branch(df_account, df_client, df_district):
    # Filter accounts at Prague branch
    prague_branch_accounts = df_account[df_account['district_id'] == 1]
    
    # Merge accounts with clients
    merged_accounts_clients = pd.merge(prague_branch_accounts, df_client, on='client_id')
    
    # Filter clients at Prague branch
    prague_branch_clients = merged_accounts_clients.drop_duplicates(subset='client_id', keep='first')
    
    # Count female customers
    female_customers = prague_branch_clients[prague_branch_clients['gender'] == 'F'].shape[0]
    
    # Count total customers
    total_customers = prague_branch_clients.shape[0]
    
    # Compute proportion
    proportion = female_customers / total_customers if total_customers > 0 else 0
    
    return proportion
```

```python
import pandas as pd

def proportion_female_customers_at_prague_branch(df_account, df_client, df_district):
    # Filter accounts at Prague branch
    prague_branch_accounts = df_account[df_account['district_id'] == 1]
    
    # Merge accounts with clients
    merged_accounts_clients = pd.merge(prague_branch_accounts, df_client, on='client_id')
    
    # Group by district and count female customers
    female_customers_grouped = merged_accounts_clients.groupby('district_id')['gender'].apply(lambda x: (x == 'F').sum())
    
    # Get district ID for Prague branch
    prague_branch_district_id = df_account[df_account['district_id'] == 1]['district_id'].iloc[0]
    
    # Get proportion of female customers at Prague branch
    proportion = female_customers_grouped[prague_branch_district_id] / female_customers_grouped.sum() if female_customers_grouped.sum() > 0 else 0
    
    return proportion
```"
185,What proportion of customers who have accounts at the Prague branch are female?,1,4,"```python
import pandas as pd

def proportion_female_customers_at_prague_branch(df_account, df_client, df_district):
    # Filter accounts at the Prague branch
    prague_accounts = df_account[df_account['district_id'] == df_district[df_district['A2'] == 'Praha']['district_id'].iloc[0]]
    
    # Merge client and account data
    merged_data = pd.merge(prague_accounts, df_client, on='client_id')
    
    # Count the number of female customers
    female_count = (merged_data['gender'] == 'F').sum()
    
    # Count the total number of customers
    total_count = merged_data.shape[0]
    
    # Calculate the proportion
    proportion = female_count / total_count
    
    return proportion
```

```python
# Usage
proportion = proportion_female_customers_at_prague_branch(account, client, district)
print(proportion)
```"
186,What percentage of male clients request for weekly statements to be issued?,2,0,"```python
import pandas as pd

def weekly_statements_by_male_clients(df_account, df_client, df_card):
    # Filter male clients
    male_clients = df_client[df_client['gender'] == 'male']

    # Merge male clients with account data
    male_clients_account = pd.merge(male_clients, df_account, on='client_id')

    # Filter accounts with weekly statements
    weekly_statements = male_clients_account[male_clients_account['frequency'] == 'W']

    # Count the number of accounts with weekly statements
    count_weekly_statements = weekly_statements.shape[0]

    # Count the total number of male clients
    total_male_clients = male_clients.shape[0]

    # Compute the percentage of male clients with weekly statements
    percentage = (count_weekly_statements / total_male_clients) * 100

    return percentage

# Assuming the DataFrames are already loaded
percentage = weekly_statements_by_male_clients(df_account, df_client, df_card)
print(f'The percentage of male clients requesting weekly statements to be issued is {percentage:.2f}%')
```"
186,What percentage of male clients request for weekly statements to be issued?,2,1,"```python
import pandas as pd

def weekly_statements_for_male_clients(df_client, df_card):
    # Merge client and card dataframes on client_id
    merged_df = pd.merge(df_client, df_card, on='client_id')
    
    # Filter for male clients
    male_clients = merged_df[merged_df['gender'] == 'male']
    
    # Filter for weekly statements
    weekly_statements = male_clients[male_clients['frequency'] == 'weekly']
    
    # Calculate percentage
    total_male_clients = len(df_client[df_client['gender'] == 'male'])
    percentage = (len(weekly_statements) / total_male_clients) * 100
    
    return percentage

# Assuming the DataFrames are already loaded
percentage = weekly_statements_for_male_clients(df_client, df_card)
print(f""Percentage of male clients requesting weekly statements: {percentage:.2f}%"")
```"
186,What percentage of male clients request for weekly statements to be issued?,2,2,"```python
import pandas as pd

def weekly_statements_by_male_clients(df_client, df_disp, df_card):
    # Merge client and disp dataframes
    merged_df = pd.merge(df_client, df_disp, on='client_id')
    
    # Merge with card dataframe to get account_id
    merged_df = pd.merge(merged_df, df_card, on='disp_id')
    
    # Filter for male clients
    male_clients_df = merged_df[merged_df['gender'] == 'male']
    
    # Filter for weekly statements
    weekly_statements_df = male_clients_df[male_clients_df['A2'] == 'weekly']
    
    # Calculate percentage
    percentage = (len(weekly_statements_df) / len(male_clients_df)) * 100
    
    return percentage
```

```python
import pandas as pd

def weekly_statements_by_male_clients(df_account, df_card, df_client, df_disp, df_district):
    # Merge account and card dataframes
    merged_df = pd.merge(df_account, df_card, on='account_id')
    
    # Merge with client and disp dataframes
    merged_df = pd.merge(merged_df, df_client, on='client_id')
    merged_df = pd.merge(merged_df, df_disp, on='disp_id')
    
    # Merge with district dataframe to get A2 column
    merged_df = pd.merge(merged_df, df_district, left_on='district_id', right_on='district_id')
    
    # Filter for male clients
    male_clients_df = merged_df[merged_df['gender'] == 'male']
    
    # Filter for weekly statements
    weekly_statements_df = male_clients_df[male_clients_df['A2'] == 'weekly']
    
    # Calculate percentage
    percentage = (len(weekly_statements_df) / len(male_clients_df)) * 100
    
    return percentage
```

```python
import pandas as pd

def weekly_statements_by_male_clients(df_account, df_card, df_client, df_disp, df_district):
    # Merge account and card dataframes
    merged_df = pd.merge(df_account, df_card, on='account_id')
    
    # Merge with client and disp dataframes
    merged_df = pd.merge(merged_df, df_client, on='client_id')
    merged_df = pd.merge(merged_df, df_disp, on='disp_id')
    
    # Merge with district dataframe to get A2 column
    merged_df = pd.merge(merged_df, df_district, left_on='district_id', right_on='district_id')
    
    # Filter for male clients
    male_clients_df = merged_df[merged_df['gender_x'] == 'male']
    
    # Filter for weekly statements
    weekly_statements_df = male_clients_df[male_clients_df['A2_y'] == 'weekly']
    
    # Calculate percentage
    percentage = (len(weekly_statements_df) / len(male_clients_df)) * 100
    
    return percentage
```"
186,What percentage of male clients request for weekly statements to be issued?,2,3,"```python
import pandas as pd

def weekly_statements_for_male_clients(df_account, df_card, df_client, df_disposition, df_loan, df_order, df_trans):
    # Merge account and card DataFrames
    account_card = pd.merge(df_account, df_card, on='disp_id')

    # Merge account-card with client DataFrame
    account_card_client = pd.merge(account_card, df_client, on='client_id')

    # Merge account-card-client with disposition DataFrame
    account_card_client_disp = pd.merge(account_card_client, df_disposition, on='disp_id')

    # Filter for male clients
    male_clients = account_card_client_disp[account_card_client_disp['gender'] == 'M']

    # Filter for weekly statements
    weekly_statements = male_clients[male_clients['frequency'] == 'W']

    # Calculate percentage of male clients requesting weekly statements
    percentage = (len(weekly_statements) / len(male_clients)) * 100

    return percentage
```"
186,What percentage of male clients request for weekly statements to be issued?,2,4,"```python
import pandas as pd

def weekly_statements_percentage(male_clients, weekly_statements):
    # Merge male clients and weekly statements to get the intersection
    merged_df = pd.merge(male_clients, weekly_statements, on='account_id', how='inner')

    # Filter by weekly statements
    weekly_males = merged_df[merged_df['frequency'] == 'weekly']

    # Calculate the percentage
    percentage = (len(weekly_males) / len(male_clients)) * 100

    return percentage

# Assuming these DataFrames are already created
male_clients = pd.merge(client, account, on='account_id')
weekly_statements = pd.merge(account, card, on='disp_id')

# Call the function
percentage = weekly_statements_percentage(male_clients, weekly_statements)
print(percentage)
```"
187,How many clients who choose statement of weekly issuance are Owner?,1,0,"```python
import pandas as pd

def weekly_statements_by_owner(df_card, df_client):
    # Merge card and client data
    merged_df = pd.merge(df_card, df_client, left_on='disp_id', right_on='disp_id')
    
    # Filter for statement of weekly issuance
    weekly_statements_df = merged_df[merged_df['type'] == 'statement of weekly issuance']
    
    # Filter for Owner
    owner_df = weekly_statements_df[weekly_statements_df['A2'] == 'Owner']
    
    # Return the count of clients
    return owner_df['client_id'].nunique()
```"
187,How many clients who choose statement of weekly issuance are Owner?,1,1,"```python
import pandas as pd

def count_weekly_statement_owners(card_df, client_df):
    # Filter cards for weekly statement issuance
    weekly_cards = card_df[(card_df['type'] == 'statement') & (card_df['frequency'] == 'weekly')]
    
    # Get client IDs from these cards
    client_ids = weekly_cards['disp_id'].unique()
    
    # Filter clients who are owners
    owner_clients = client_df[(client_df['gender'] == 'owner') & (client_df['client_id'].isin(client_ids))]
    
    return len(owner_clients)
```

```python
import pandas as pd

def count_weekly_statement_owners(card_df, client_df):
    # Filter cards for weekly statement issuance
    weekly_cards = card_df[(card_df['type'] == 'statement') & (card_df['frequency'] == 'weekly')]
    
    # Filter clients who are owners and have a card with weekly statement issuance
    owner_clients = client_df[(client_df['gender'] == 'owner') & (client_df['client_id'].isin(weekly_cards['disp_id'].unique()))]
    
    return len(owner_clients)
```

```python
import pandas as pd

def count_weekly_statement_owners(card_df, client_df, disp_df):
    # Filter cards for weekly statement issuance
    weekly_cards = card_df[(card_df['type'] == 'statement') & (card_df['frequency'] == 'weekly')]
    
    # Filter disp table for weekly cards
    weekly_disps = disp_df[disp_df['disp_id'].isin(weekly_cards['disp_id'])]
    
    # Get client IDs from these disps
    client_ids = weekly_disps['client_id'].unique()
    
    # Filter clients who are owners
    owner_clients = client_df[(client_df['gender'] == 'owner') & (client_df['client_id'].isin(client_ids))]
    
    return len(owner_clients)
```"
187,How many clients who choose statement of weekly issuance are Owner?,1,2,"```python
import pandas as pd

def count_weekly_statement_owners(df_card, df_client):
    # Filter cards by type 'statement' and frequency 'weekly'
    weekly_cards = df_card[(df_card['type'] == 'statement') & (df_card['frequency'] == 'weekly')]
    
    # Filter clients by gender 'Owner'
    owners = df_client[df_client['gender'] == 'Owner']
    
    # Merge clients with cards on disp_id
    merged = pd.merge(owners, weekly_cards, left_on='client_id', right_on='disp_id', how='inner')
    
    # Count unique client_id in the merged DataFrame
    count = merged['client_id'].nunique()
    
    return count
```

```python
import pandas as pd

def count_weekly_statement_owners(df_card, df_client):
    # Filter cards by type 'statement' and frequency 'weekly'
    weekly_cards = df_card[(df_card['type'] == 'statement') & (df_card['frequency'] == 'weekly')]
    
    # Filter clients by gender 'Owner'
    owners = df_client[df_client['gender'] == 'Owner']
    
    # Merge clients with cards on disp_id
    merged = pd.merge(owners, weekly_cards, left_on='client_id', right_on='disp_id', how='inner')
    
    # Count unique client_id in the merged DataFrame
    count = merged['client_id'].nunique()
    
    return count
```

```python
import pandas as pd

def count_weekly_statement_owners(df_card, df_client, df_disp):
    # Filter cards by type 'statement' and frequency 'weekly'
    weekly_cards = df_card[(df_card['type'] == 'statement') & (df_card['frequency'] == 'weekly')]
    
    # Filter disp table by card type 'statement' and frequency 'weekly'
    weekly_disps = df_disp[df_disp['disp_id'].isin(weekly_cards['disp_id'])]
    
    # Filter clients by gender 'Owner'
    owners = df_client[df_client['gender'] == 'Owner']
    
    # Merge clients with disps on client_id
    merged = pd.merge(owners, weekly_disps, left_on='client_id', right_on='client_id', how='inner')
    
    # Count unique client_id in the merged DataFrame
    count = merged['client_id'].nunique()
    
    return count
```"
187,How many clients who choose statement of weekly issuance are Owner?,1,3,"```python
import pandas as pd

def count_statement_of_weekly_issuance_owners(card_df, client_df):
    # Filter card_df to get statement of weekly issuance
    weekly_issuance_cards = card_df[(card_df['type'] == 'statement') & (card_df['issued'] == 'weekly')]
    
    # Merge client_df with weekly_issuance_cards on disp_id
    client_cards = pd.merge(client_df, weekly_issuance_cards[['disp_id']], left_on='disp_id', right_on='disp_id', how='inner')
    
    # Filter client_cards to get owners
    owners = client_cards[client_cards['gender'] == 'Owner']
    
    # Count the number of owners
    count = owners.shape[0]
    
    return count
```

```python
# Example usage:
count = count_statement_of_weekly_issuance_owners(card_df, client_df)
print(f""Number of clients who choose statement of weekly issuance are Owner: {count}"")
```"
187,How many clients who choose statement of weekly issuance are Owner?,1,4,"```python
import pandas as pd

def count_weekly_statement_owners(card_df, client_df):
    weekly_cards = card_df[card_df['type'] == 'statement of weekly issuance']
    weekly_cards = weekly_cards[weekly_cards['disp_id'].isin(client_df['disp_id'])]
    weekly_card_ids = weekly_cards['disp_id'].unique()
    
    owners = client_df[client_df['disp_id'].isin(weekly_card_ids)]
    owners = owners[owners['gender'] == 'Owner']
    
    count = owners.shape[0]
    return count
```

```python
import pandas as pd

def count_weekly_statement_owners(card_df, client_df):
    weekly_cards = card_df[card_df['type'] == 'statement of weekly issuance']
    weekly_cards = weekly_cards[weekly_cards['disp_id'].isin(client_df['disp_id'])]
    
    owners = client_df[client_df['disp_id'].isin(weekly_cards['disp_id'])]
    owners = owners[owners['gender'] == 'Owner']
    
    count = owners.shape[0]
    return count
```

```python
import pandas as pd

def count_weekly_statement_owners(card_df, client_df):
    weekly_cards = card_df[card_df['type'] == 'statement of weekly issuance']
    weekly_card_ids = weekly_cards['disp_id'].unique()
    
    owners = client_df[client_df['disp_id'].isin(weekly_card_ids)]
    owners = owners[owners['gender'] == 'Owner']
    
    count = owners.shape[0]
    return count
```

```python
import pandas as pd

def count_weekly_statement_owners(card_df, client_df):
    weekly_cards = card_df[card_df['type'] == 'statement of weekly issuance']
    owners = client_df[client_df['disp_id'].isin(card_df[card_df['type'] == 'statement of weekly issuance']['disp_id'])]
    owners = owners[owners['gender'] == 'Owner']
    
    count = owners.shape[0]
    return count
```"
188,"Among the accounts who have loan validity more than 24 months, list out the accounts that have the lowest approved amount and have account opening date before 1997.",1,0,"```python
import pandas as pd

def compute_feature(df_loan, df_account):
    # Filter accounts with loan validity more than 24 months
    valid_accounts = df_loan[df_loan['duration'] > 24]
    
    # Filter valid accounts with approved amount and account opening date
    filtered_accounts = valid_accounts.merge(df_account, on='account_id')
    
    # Filter accounts with lowest approved amount and account opening date before 1997
    lowest_approved_amount = filtered_accounts.groupby('account_id')['amount'].min().reset_index()
    result = filtered_accounts[filtered_accounts['account_id'].isin(lowest_approved_amount['account_id'])]
    
    # Filter accounts with account opening date before 1997
    result = result[result['date'] < '1997-01-01']
    
    return result
```"
188,"Among the accounts who have loan validity more than 24 months, list out the accounts that have the lowest approved amount and have account opening date before 1997.",1,1,"```python
import pandas as pd

def lowest_approved_amount_before_1997(df_loan, df_account):
    # Filter accounts with loan validity more than 24 months
    valid_accounts = df_loan[df_loan['duration'] > 24]
    
    # Merge with account DataFrame to get account opening date
    valid_accounts = pd.merge(valid_accounts, df_account, on='account_id')
    
    # Filter accounts with approved amount and account opening date before 1997
    filtered_accounts = valid_accounts[(valid_accounts['amount'] == valid_accounts['amount'].min()) & (valid_accounts['date'] < '1997-01-01')]
    
    return filtered_accounts[['account_id']]
```"
188,"Among the accounts who have loan validity more than 24 months, list out the accounts that have the lowest approved amount and have account opening date before 1997.",1,2,"```python
import pandas as pd

def get_lowest_approved_amount_accounts(df_loan, df_account, threshold=24):
    # Filter accounts with loan validity more than 24 months
    valid_accounts = df_loan[df_loan['duration'] > threshold]
    
    # Filter accounts with approved amount and account opening date
    filtered_accounts = valid_accounts.merge(df_account, on='account_id')
    
    # Calculate the difference between the loan date and the account opening date
    filtered_accounts['diff'] = filtered_accounts['date'].astype('datetime64[ns]') - filtered_accounts['date'].astype('datetime64[ns]')
    
    # Filter accounts with account opening date before 1997
    filtered_accounts = filtered_accounts[filtered_accounts['diff'] > pd.to_datetime('1997-01-01')]
    
    # Drop unnecessary columns
    filtered_accounts = filtered_accounts[['account_id', 'amount']]
    
    # Group by account_id and select the minimum amount
    min_amount_accounts = filtered_accounts.groupby('account_id')['amount'].min().reset_index()
    
    return min_amount_accounts
```

```python
# Assuming the DataFrames are already loaded
# You can call the function like this:
lowest_approved_amount_accounts = get_lowest_approved_amount_accounts(df_loan, df_account)
print(lowest_approved_amount_accounts)
```"
188,"Among the accounts who have loan validity more than 24 months, list out the accounts that have the lowest approved amount and have account opening date before 1997.",1,3,"```python
import pandas as pd

def compute_feature(df_loan, df_account):
    # Filter accounts with loan validity more than 24 months
    valid_accounts = df_loan[df_loan['duration'] > 24][['account_id']]

    # Filter accounts with lowest approved amount
    min_amount = valid_accounts['account_id'].nunique()
    lowest_amount_accounts = df_loan[df_loan['duration'] > 24].groupby('account_id')['amount'].min().reset_index()
    lowest_amount_accounts.columns = ['account_id', 'min_amount']
    lowest_amount_accounts = valid_accounts.merge(lowest_amount_accounts, on='account_id')

    # Filter accounts with account opening date before 1997
    account_opening_date = df_account[df_account['date'] < '1997-01-01'][['account_id']]

    # Final feature
    feature = lowest_amount_accounts.merge(account_opening_date, on='account_id', how='inner')
    feature = feature[feature['min_amount'] == feature['min_amount'].min()]['account_id'].tolist()
    return feature

# Assuming the DataFrames are already loaded
feature = compute_feature(df_loan, df_account)
print(feature)
```"
188,"Among the accounts who have loan validity more than 24 months, list out the accounts that have the lowest approved amount and have account opening date before 1997.",1,4,"```python
import pandas as pd

def compute_feature(df_loan, df_account, df_loan_status):
    # Filter accounts with loan validity more than 24 months
    valid_loans = df_loan[df_loan['duration'] > 24]
    
    # Filter valid loans with approved amount and account opening date before 1997
    filtered_loans = valid_loans[valid_loans['amount'] == valid_loans['amount'].min()]
    filtered_accounts = df_account[df_account['account_id'].isin(filtered_loans['account_id'])]
    
    # Filter accounts with account opening date before 1997
    filtered_accounts = filtered_accounts[filtered_accounts['date'] < '1997-01-01']
    
    # Return the filtered accounts
    return filtered_accounts[['account_id', 'date']]
```

```python
# Example usage
feature = compute_feature(df_loan, df_account, df_loan_status)
print(feature)
```"
189,Name the account numbers of female clients who are oldest and have lowest average salary?,2,0,"```python
import pandas as pd

def get_lowest_avg_salary_female_accounts(df_client, df_account):
    # Filter female clients
    female_clients = df_client[df_client['gender'] == 'F']
    
    # Calculate average salary for each client
    female_clients['salary'] = (df_account[df_account['account_id'].isin(female_clients['account_id'])]
                                 ['amount'] / df_account['duration']).groupby(df_account['account_id']).mean().reindex(female_clients['account_id'], fill_value=0)
    
    # Filter oldest client
    oldest_client = female_clients.loc[female_clients['birth_date'].min()]
    
    # Filter accounts of the oldest female client
    accounts_of_oldest_female_client = df_account[df_account['account_id'].isin(oldest_client['account_id'])]
    
    # Filter accounts with lowest average salary
    accounts_of_lowest_avg_salary_female = accounts_of_oldest_female_client.loc[accounts_of_oldest_female_client['salary'].min()]
    
    return accounts_of_lowest_avg_salary_female['account_id'].tolist()
```"
189,Name the account numbers of female clients who are oldest and have lowest average salary?,2,1,"```python
import pandas as pd

def oldest_female_client_account(df_client, df_district, df_account, df_loan):
    # Merge client and district DataFrames
    merged_client_district = pd.merge(df_client, df_district, on='district_id')
    
    # Calculate average salary for each client
    merged_client_district['average_salary'] = merged_client_district[['A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16']].mean(axis=1)
    
    # Filter female clients
    female_clients = merged_client_district[merged_client_district['gender'] == 'F']
    
    # Find the oldest female client
    oldest_female_client = female_clients.loc[female_clients['birth_date'].idxmin()]
    
    # Filter accounts of the oldest female client
    oldest_female_client_accounts = df_account[df_account['district_id'] == oldest_female_client['district_id']]
    
    return oldest_female_client_accounts['account_id']
```

```python
# Usage
account_ids = oldest_female_client_account(df_client, df_district, df_account, df_loan)
print(account_ids)
```"
189,Name the account numbers of female clients who are oldest and have lowest average salary?,2,2,"```python
import pandas as pd

def get_lowest_avg_salary_female_accounts(df_account, df_client, df_loan, df_card):
    # Merge account and client tables based on account_id and client_id
    merged_accounts_clients = pd.merge(df_account, df_client, left_on='account_id', right_on='client_id')
    
    # Merge with card table to get salary information
    merged_accounts_clients_cards = pd.merge(merged_accounts_clients, df_card, left_on='account_id', right_on='disp_id')
    
    # Filter female clients
    female_clients = merged_accounts_clients_cards[merged_accounts_clients_cards['gender'] == 'F']
    
    # Filter clients with salary information
    clients_with_salary = female_clients[female_clients['type'] == 'salary']
    
    # Group by account_id and calculate average salary
    avg_salary_per_account = clients_with_salary.groupby('account_id')['amount'].mean().reset_index()
    
    # Find the account with the lowest average salary
    lowest_avg_salary_account = avg_salary_per_account.loc[avg_salary_per_account['amount'].idxmin()]
    
    # Return the account number
    return lowest_avg_salary_account['account_id'].iloc[0]

# Example usage:
# account = pd.DataFrame(...)  # load account data
# client = pd.DataFrame(...)  # load client data
# card = pd.DataFrame(...)  # load card data
# print(get_lowest_avg_salary_female_accounts(account, client, loan, card))
```"
189,Name the account numbers of female clients who are oldest and have lowest average salary?,2,3,"```python
import pandas as pd

def oldest_female_client_accounts(df_client, df_account, df_district):
    # Merge client and account data
    df_client_account = pd.merge(df_client, df_account, on='district_id')
    
    # Calculate age
    df_client_account['age'] = (pd.to_datetime('today') - df_client_account['birth_date']).dt.days / 365
    
    # Calculate average salary
    df_district_avg_salary = df_district.melt(var_name='attribute', value_name='salary')
    df_district_avg_salary['attribute'] = df_district_avg_salary['attribute'].str.extract('A(\d+)', expand=False).astype(int)
    df_district_avg_salary['average_salary'] = df_district_avg_salary.groupby('attribute')['salary'].transform('mean')
    df_district_avg_salary = df_district_avg_salary.drop_duplicates('attribute')
    
    # Merge client data with average salary data
    df_client_account_avg_salary = pd.merge(df_client_account, df_district_avg_salary, on='district_id')
    
    # Calculate average salary
    df_client_account_avg_salary['average_salary'] = df_client_account_avg_salary['salary'].apply(lambda x: float(x))
    
    # Merge client data with account data
    df_client_account_avg_salary = pd.merge(df_client_account_avg_salary, df_account, on='district_id')
    
    # Filter female clients
    df_female_client_account_avg_salary = df_client_account_avg_salary[df_client_account_avg_salary['gender'] == 'F']
    
    # Filter oldest clients
    df_oldest_female_client_account_avg_salary = df_female_client_account_avg_salary[df_female_client_account_avg_salary['age'] == df_female_client_account_avg_salary['age'].max()]
    
    # Filter clients with lowest average salary
    df_oldest_female_client_account_avg_salary = df_oldest_female_client_account_avg_salary[df_oldest_female_client_account_avg_salary['average_salary'] == df_oldest_female_client_account_avg_salary['average_salary'].min()]
    
    # Return account numbers
    return df_oldest_female_client_account_avg_salary['account_id']
```"
189,Name the account numbers of female clients who are oldest and have lowest average salary?,2,4,"```python
import pandas as pd

def oldest_female_clients(df_client, df_account):
    # Filter female clients
    female_clients = df_client[df_client['gender'] == 'F']
    
    # Calculate age
    female_clients['age'] = (pd.to_datetime('today') - female_clients['birth_date']).dt.days // 365
    
    # Find the oldest client
    oldest_client = female_clients.loc[female_clients['age'].idxmax()]
    
    # Filter accounts of the oldest client
    oldest_client_accounts = df_account[df_account['account_id'] == oldest_client['client_id']]
    
    # Calculate average salary
    average_salary = (df_account['amount'] + df_account['amount'] * 12) / 13
    
    # Filter accounts of female clients with lowest average salary
    lowest_average_salary_accounts = df_account[df_account['account_id'].isin(oldest_client_accounts['account_id'])]
    lowest_average_salary_accounts['average_salary'] = average_salary
    lowest_average_salary_accounts = lowest_average_salary_accounts.loc[lowest_average_salary_accounts['average_salary'].idxmin()]
    
    # Return account numbers of female clients with lowest average salary
    return lowest_average_salary_accounts['account_id'].tolist()
```

```python
# Assuming the DataFrames are already loaded
account = pd.DataFrame(...)  # load account DataFrame
client = pd.DataFrame(...)  # load client DataFrame

account_numbers = oldest_female_clients(client, account)
print(account_numbers)
```"
