question_id,question,hop_diameter,repeat_idx,qwen_response,final_label,has_disp,hop_diameter_g,error_type
176,"What is the amount of debt that client number 992 has, and how is this client doing with payments?",3,2,"```python
import pandas as pd

def get_debt_and_payment_status(client_id):
    # Join the necessary tables to get the required information
    merged_df = pd.merge(loan, account, on='account_id')
    merged_df = pd.merge(merged_df, client, on='client_id')
    
    # Filter the DataFrame for the specific client_id
    client_data = merged_df[merged_df['client_id'] == client_id]
    
    # Calculate the total debt amount
    total_debt = client_data['amount'].sum()
    
    # Calculate the average payment amount
    avg_payment = client_data['payments'].mean() if not client_data['payments'].empty else 0
    
    return total_debt, avg_payment

# Example usage
client_id = 992
total_debt, avg_payment = get_debt_and_payment_status(client_id)
print(f""Total Debt: {total_debt}, Average Payment: {avg_payment}"")
```",FA,True,3,overt
176,"What is the amount of debt that client number 992 has, and how is this client doing with payments?",3,3,"```python
import pandas as pd

def calculate_debt_and_payment_status(client_id):
    # Join loan and account to get the total amount of debt for the client
    total_debt = loan[loan['account_id'].isin(account[account['client_id'] == client_id]['account_id'])]['amount'].sum()
    
    # Filter the payments made by the client
    payments = trans[(trans['type'] == 'VYDAJ') & (trans['account_id'].isin(account[account['client_id'] == client_id]['account_id']))]
    
    # Calculate the total payment made by the client
    total_payments = payments['amount'].sum()
    
    # Determine the payment status based on the comparison between total debt and total payments
    if total_payments >= total_debt:
        payment_status = ""Fully Paid""
    else:
        payment_status = ""Partially Paid"" or ""Overdue""
    
    return total_debt, payment_status

# Example usage
client_id = 992
total_debt, payment_status = calculate_debt_and_payment_status(client_id)
print(f""Total Debt: {total_debt}, Payment Status: {payment_status}"")
```",FA,True,3,overt
176,"What is the amount of debt that client number 992 has, and how is this client doing with payments?",3,4,"```python
import pandas as pd

def calculate_debt_and_payment_status(client_id):
    # Join loan data with account data to get the total amount of loans per account
    loan_data = pd.merge(loan, account, on='account_id')
    total_loans_per_account = loan_data.groupby('client_id')['amount'].sum().reset_index()
    
    # Filter the total loans for the specific client
    client_total_loans = total_loans_per_account[total_loans_per_account['client_id'] == client_id]['amount'].values[0]
    
    # Calculate the remaining payments
    paid_amounts = loan[(loan['status'] != 'open') & (loan['client_id'] == client_id)]['payments'].sum()
    remaining_payments = client_total_loans - paid_amounts
    
    return remaining_payments

# Example usage
remaining_debt = calculate_debt_and_payment_status(992)
print(f""Remaining debt for client 992: {remaining_debt}"")
```",FA,True,3,overt
177,"What is the sum that client number 4's account has following transaction 851? Who owns this account, a man or a woman?",3,0,"```python
import pandas as pd

def get_transaction_details(df_account, df_client, df_trans, client_id=4, trans_id=851):
    # Filter transactions for the specific client and transaction ID
    client_transactions = df_trans[(df_trans['account_id'] == df_account[df_account['client_id'] == client_id]['account_id'].values[0]) & (df_trans['trans_id'] == trans_id)]
    
    # Sum of the transaction amounts
    total_sum = client_transactions['amount'].sum()
    
    # Determine if the client is male or female
    client_gender = df_client[df_client['client_id'] == client_id]['gender'].values[0]
    
    return total_sum, client_gender

# Example usage:
# Assuming the dataframes are already loaded
# result_sum, result_gender = get_transaction_details(account, client, trans)
# print(f""Sum of transactions: {result_sum}, Client Gender: {result_gender}"")
```",FA,True,3,overt
177,"What is the sum that client number 4's account has following transaction 851? Who owns this account, a man or a woman?",3,1,"```python
import pandas as pd

def get_transaction_details(client_id, transaction_id):
    # Join the necessary tables to get the required information
    joined_data = pd.merge(
        trans,
        account,
        left_on='account_id',
        right_on='account_id'
    ).merge(
        client,
        left_on='district_id',
        right_on='district_id'
    )
    
    # Filter the data based on the given client_id and transaction_id
    filtered_data = joined_data[(joined_data['client_id'] == client_id) & (joined_data['trans_id'] == transaction_id)]
    
    # Calculate the sum of amounts in transactions related to the given transaction_id
    total_sum = filtered_data['amount'].sum()
    
    # Determine if the owner of the account is a man or a woman
    gender = filtered_data['gender'].iloc[0]
    
    return total_sum, gender
```",FA,True,3,overt
177,"What is the sum that client number 4's account has following transaction 851? Who owns this account, a man or a woman?",3,2,"```python
def get_transaction_details(transaction_id):
    # Filter transactions to find the one with the given ID
    transaction = trans[trans['trans_id'] == transaction_id]
    
    # Get the account ID from the transaction
    account_id = transaction['account_id'].values[0]
    
    # Find the loan details associated with the account
    loan_details = loan[loan['account_id'] == account_id]
    
    # Calculate the sum of the loan amounts
    total_loan_amount = loan_details['amount'].sum()
    
    # Get the client details associated with the account
    client_details = client[client['client_id'] == loan_details['client_id'].values[0]]
    
    # Determine if the client is male or female
    client_gender = ""Male"" if client_details['gender'].values[0] == 'M' else ""Female""
    
    return total_loan_amount, client_gender

# Example usage:
transaction_id = 851
total_loan_amount, client_gender = get_transaction_details(transaction_id)
print(f""Total Loan Amount: {total_loan_amount}, Client Gender: {client_gender}"")
```",FA,True,3,overt
177,"What is the sum that client number 4's account has following transaction 851? Who owns this account, a man or a woman?",3,3,"```python
def get_transaction_details(client_id, transaction_id):
    # Filter transactions for the specified client and transaction ID
    client_transactions = trans[(trans['account_id'] == client_id) & (trans['trans_id'] == transaction_id)]
    
    # Sum the amounts of the filtered transactions
    total_sum = client_transactions['amount'].sum()
    
    # Get the gender of the client who owns the account
    account_info = account[account['account_id'] == client_transactions.iloc[0]['account_id']]
    client_gender = client_info['gender'].iloc[0]
    
    return total_sum, client_gender

# Example usage:
client_id = 4
transaction_id = 851
total_sum, client_gender = get_transaction_details(client_id, transaction_id)
print(f""Total sum for client {client_id} transaction {transaction_id}: {total_sum}"")
print(f""Client gender: {client_gender}"")
```",FA,True,3,overt
177,"What is the sum that client number 4's account has following transaction 851? Who owns this account, a man or a woman?",3,4,"```python
def get_transaction_details(df_client, df_trans, client_id, trans_id):
    # Filter transactions for the specific client and transaction ID
    client_transactions = df_trans[(df_trans['account_id'] == df_client.loc[df_client['client_id'] == client_id, 'account_id'].values[0]) & (df_trans['trans_id'] == trans_id)]
    
    # Calculate the sum of the amounts in the filtered transactions
    total_sum = client_transactions['amount'].sum()
    
    # Get the gender of the client
    client_gender = df_client.loc[df_client['client_id'] == client_id, 'gender'].values[0]
    
    return total_sum, client_gender

# Example usage:
# total_sum, client_gender = get_transaction_details(client, trans, 4, 851)
# print(f""Total sum of transactions: {total_sum}, Client gender: {client_gender}"")
```",FA,True,3,overt
178,Which kind of credit card does client number 9 possess?,2,0,"```python
def get_credit_card_type_for_client(client_id):
    # Join disp and card tables to get the type of each card
    card_info = pd.merge(disp, card, on='disp_id')
    
    # Filter the cards held by the specific client
    client_cards = card_info[card_info['client_id'] == client_id]
    
    # Return the types of cards the client possesses
    return client_cards['type'].unique()
```",FA,True,2,overt
178,Which kind of credit card does client number 9 possess?,2,1,"```python
def get_credit_card_type(client_id):
    # Join disp and card tables to find the card details for the given client
    client_cards = pd.merge(disp, card, on='disp_id')
    # Filter the joined table to include only the records for the specified client
    client_cards = client_cards[client_cards['client_id'] == client_id]
    # Return the types of cards possessed by the client
    return client_cards['type'].unique()
```",FA,True,2,overt
178,Which kind of credit card does client number 9 possess?,2,2,"```python
def get_credit_card_type_for_client(client_id):
    # Join disp and card tables to get the type of each card
    card_types = disp.merge(card, how='left', on='disp_id')
    
    # Filter the results to only include cards possessed by the specified client
    client_cards = card_types[card_types['client_id'] == client_id]
    
    # Return the types of cards possessed by the client
    return client_cards['type'].unique()
```

This function first joins the `disp` and `card` tables on the `disp_id` column to get the type of each card. It then filters the results to only include cards possessed by the specified client. Finally, it returns the unique types of cards possessed by the client.",FA,True,2,overt
178,Which kind of credit card does client number 9 possess?,2,3,"```python
import pandas as pd

def get_credit_card_type_for_client(client_number):
    # Join disp and card tables to get card information for each disp_id
    disp_card = pd.merge(disp, card, on='disp_id')
    
    # Filter the joined table to only include the client's dispositions
    client_disps = disp_card[disp_card['client_id'] == client_number]
    
    # Return the types of cards the client possesses
    return client_disps['type'].unique()
```",FA,True,2,overt
178,Which kind of credit card does client number 9 possess?,2,4,"```python
import pandas as pd

def get_credit_card_type(client_id):
    # Join the necessary tables to find the credit card type for the given client
    result = pd.merge(
        client,
        disp,
        left_on='client_id',
        right_on='client_id'
    ).merge(
        card,
        left_on='disp_id',
        right_on='disp_id'
    )
    
    # Filter the result for the specific client and type of credit card
    credit_cards = result[(result['client_id'] == client_id) & (result['type'] == 'Kreditkarty')]
    
    # Return the types of credit cards possessed by the client
    return credit_cards[['type']].drop_duplicates().values.flatten()
```",FA,True,2,overt
179,"How much, in total, did client number 617 pay for all of the transactions in 1998?",3,1,"```python
import pandas as pd

def calculate_total_payments(client_id, year):
    # Filter transactions for the specified client and year
    filtered_trans = trans[(trans['account_id'] == client_id) & (trans['date'].dt.year == year)]
    
    # Calculate the total payment amount
    total_payment = filtered_trans['amount'].sum()
    
    return total_payment

# Example usage
client_id = 617
year = 1998
total_payments = calculate_total_payments(client_id, year)
print(f""Total payments made by client {client_id} in {year}: {total_payments}"")
```",FA,True,3,overt
179,"How much, in total, did client number 617 pay for all of the transactions in 1998?",3,2,"```python
import pandas as pd

def calculate_total_transactions_for_client(client_id):
    # Filter transactions for the specific client and year 1998
    filtered_trans = trans[(trans['client_id'] == client_id) & (trans['date'].dt.year == 1998)]
    
    # Calculate the total amount paid by the client
    total_amount_paid = filtered_trans['amount'].sum()
    
    return total_amount_paid

# Example usage
client_id = 617
total_transactions = calculate_total_transactions_for_client(client_id)
print(f""Total transactions for client {client_id} in 1998: {total_transactions}"")
```",FA,True,3,overt
179,"How much, in total, did client number 617 pay for all of the transactions in 1998?",3,3,"```python
import pandas as pd

def calculate_total_payments_for_client_617(trans_df):
    # Filter transactions made by client 617 in 1998
    filtered_trans = trans_df[(trans_df['account_id'] == 617) & (trans_df['date'].dt.year == 1998)]
    
    # Calculate the total amount paid
    total_payments = filtered_trans['amount'].sum()
    
    return total_payments
```",FA,True,3,overt
179,"How much, in total, did client number 617 pay for all of the transactions in 1998?",3,4,"```python
def total_payment_for_client_617(df_trans):
    filtered_df = df_trans[(df_trans['account_id'] == 617) & (df_trans['date'].dt.year == 1998)]
    return filtered_df['amount'].sum()
```",FA,True,3,overt
180,"Please provide a list of clients who were born between 1983 and 1987 and whose account branch is in East Bohemia, along with their IDs.",2,0,"```python
import pandas as pd

def get_clients_in_east_bohemia():
    # Filter clients born between 1983 and 1987
    clients = client[(client['birth_date'].dt.year >= 1983) & (client['birth_date'].dt.year <= 1987)]
    
    # Join clients with their districts to get district information
    clients_with_districts = pd.merge(clients, district, left_on='district_id', right_index=True)
    
    # Filter districts in East Bohemia
    east_bohemia_districts = ['A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10']
    east_bohemia_clients = clients_with_districts[clients_with_districts['A2'].isin(east_bohemia_districts)]
    
    # Get unique client IDs
    client_ids = east_bohemia_clients['client_id'].unique()
    
    return client_ids
```",FA,True,2,overt
180,"Please provide a list of clients who were born between 1983 and 1987 and whose account branch is in East Bohemia, along with their IDs.",2,1,"```python
import pandas as pd

def get_clients_in_east_bohemia():
    # Define the conditions for birth year range and district name
    birth_year_condition = (client['birth_date'].dt.year >= 1983) & (client['birth_date'].dt.year <= 1987)
    district_name_condition = district['A1'] == 'Hlavní město Praha'  # Assuming 'East Bohemia' refers to 'Main City of Prague'

    # Merge the necessary tables
    merged_data = pd.merge(client, district, left_on='district_id', right_index=True)
    filtered_data = merged_data[(birth_year_condition) & (district_name_condition)]

    # Select the required columns
    result = filtered_data[['client_id']]
    return result
```

Please note that the condition for 'East Bohemia' is assumed to refer to 'Main City of Prague'. If the actual district name differs, you should update the `district_name_condition` accordingly.",FA,True,2,overt
180,"Please provide a list of clients who were born between 1983 and 1987 and whose account branch is in East Bohemia, along with their IDs.",2,2,"```python
import pandas as pd

def get_clients_in_east_bohemia():
    # Filter clients born between 1983 and 1987
    clients = client[(client['birth_date'].dt.year >= 1983) & (client['birth_date'].dt.year <= 1987)]
    
    # Join with account to get account details
    clients_accounts = pd.merge(clients, account, on='district_id')
    
    # Filter accounts in East Bohemia
    east_bohemia_accounts = clients_accounts[clients_accounts['A2'] == 'east bohemia']
    
    # Select unique client IDs
    result = east_bohemia_accounts[['client_id']].drop_duplicates()
    
    return result
```",FA,True,2,overt
180,"Please provide a list of clients who were born between 1983 and 1987 and whose account branch is in East Bohemia, along with their IDs.",2,3,"```python
import pandas as pd

def get_clients_in_east_bohemia():
    # Filter clients born between 1983 and 1987
    clients = client[(client['birth_date'].dt.year >= 1983) & (client['birth_date'].dt.year <= 1987)]
    
    # Get accounts in East Bohemia
    east_bohemia_accounts = account[account['district_id'] == 'East Bohemia']
    
    # Join clients with their accounts
    client_account_join = pd.merge(clients, disp, left_on='client_id', right_on='client_id')
    account_details = pd.merge(east_bohemia_accounts, client_account_join, on='account_id')
    
    # Select required columns
    result = account_details[['client_id', 'gender', 'birth_date']]
    
    return result
```",FA,True,2,overt
180,"Please provide a list of clients who were born between 1983 and 1987 and whose account branch is in East Bohemia, along with their IDs.",2,4,"```python
import pandas as pd

def get_clients_in_east_bohemia():
    # Filter clients born between 1983 and 1987
    clients = client[(client['birth_date'].dt.year >= 1983) & (client['birth_date'].dt.year <= 1987)]
    
    # Get accounts in East Bohemia
    east_bohemia_accounts = account[account['district_id'] == 'East Bohemia']
    
    # Join clients with their accounts
    clients_with_accounts = pd.merge(clients, disp[['client_id', 'account_id']], on='client_id')
    
    # Join accounts with districts to filter by East Bohemia
    filtered_clients = pd.merge(clients_with_accounts, east_bohemia_accounts[['account_id', 'district_id']], on='account_id')
    
    return filtered_clients[['client_id']]
```",FA,True,2,overt
181,Please provide the IDs of the 3 female clients with the largest loans.,2,0,"```python
def get_female_clients_with_largest_loans():
    # Join necessary tables to get client information and loan details
    merged_data = pd.merge(client, loan, on='account_id')
    
    # Filter for female clients
    female_clients = merged_data[merged_data['gender'] == 'F']
    
    # Sort by loan amount in descending order and select top 3
    top_female_clients = female_clients.sort_values(by='amount', ascending=False).head(3)
    
    # Return the client IDs of the selected females
    return top_female_clients[['client_id']]
```",FA,True,2,overt
181,Please provide the IDs of the 3 female clients with the largest loans.,2,1,"```python
import pandas as pd

def get_female_clients_with_largest_loans():
    # Merge client and loan tables on account_id
    merged_df = pd.merge(client, loan, on='account_id')
    
    # Filter for female clients
    female_clients = merged_df[merged_df['gender'] == 'F']
    
    # Sort by loan amount in descending order and select top 3
    result = female_clients.sort_values(by='amount', ascending=False).head(3)
    
    return result[['client_id']]
```",FA,True,2,overt
181,Please provide the IDs of the 3 female clients with the largest loans.,2,2,"```python
import pandas as pd

def get_female_clients_with_largest_loans(account_df, client_df, loan_df):
    # Merge account and loan dataframes on account_id
    merged_df = pd.merge(account_df, loan_df, on='account_id')
    
    # Merge the result with client dataframe on account_id to get client information
    merged_df = pd.merge(merged_df, client_df, left_on='client_id', right_on='client_id')
    
    # Filter for female clients
    female_clients = merged_df[merged_df['gender'] == 'F']
    
    # Sort by loan amount in descending order and select the top 3
    top_3_female_clients = female_clients.sort_values(by='amount', ascending=False).head(3)
    
    # Return the client_ids of the top 3 female clients
    return top_3_female_clients[['client_id']]
```",FA,True,2,overt
181,Please provide the IDs of the 3 female clients with the largest loans.,2,4,"```python
import pandas as pd

def get_female_clients_with_largest_loans(account, client, loan):
    # Merge the necessary tables to get the required information
    merged_df = pd.merge(account, client, left_on='district_id', right_on='district_id')
    merged_df = pd.merge(merged_df, loan, left_on='account_id', right_on='account_id')
    
    # Filter for female clients
    female_clients = merged_df[merged_df['gender'] == 'F']
    
    # Sort by loan amount in descending order and select the top 3
    top_3_females = female_clients.sort_values(by='amount', ascending=False).head(3)
    
    # Return the client IDs of the top 3 females
    return top_3_females[['client_id']]
```",semantic,True,2,covert
182,How many male customers who were born between 1974 and 1976 have made a payment on their home in excess of $4000?,3,0,"```python
def count_male_customers_with_home_loan_payments(df_client, df_disp, df_loan):
    # Filter clients based on gender and birth year
    filtered_clients = df_client[(df_client['gender'] == 'M') & 
                                (df_client['birth_date'].dt.year >= 1974) & 
                                (df_client['birth_date'].dt.year <= 1976)]
    
    # Get account IDs of these clients
    client_account_ids = filtered_clients['client_id']
    
    # Join with disp to get account IDs associated with these clients
    client_disp = df_disp[df_disp['client_id'].isin(client_account_ids)]
    
    # Get unique account IDs from the joined data
    unique_account_ids = client_disp['account_id'].unique()
    
    # Filter loans to find those related to the unique account IDs
    relevant_loans = df_loan[df_loan['account_id'].isin(unique_account_ids)]
    
    # Filter loans where the status is 'Zaplateno' (paid off)
    paid_off_loans = relevant_loans[relevant_loans['status'] == 'Zaplateno']
    
    # Filter paid-off loans where the amount is greater than $4000
    high_amount_paid_off_loans = paid_off_loans[paid_off_loans['amount'] > 4000]
    
    # Return the number of such loans
    return len(high_amount_paid_off_loans)
```",FA,True,3,overt
182,How many male customers who were born between 1974 and 1976 have made a payment on their home in excess of $4000?,3,1,"```python
import pandas as pd

def count_male_customers_with_home_loan_payments(df_client, df_disp, df_loan):
    # Filter clients who are male and born between 1974 and 1976
    filtered_clients = df_client[(df_client['gender'] == 'M') & 
                                (df_client['birth_date'].dt.year >= 1974) & 
                                (df_client['birth_date'].dt.year <= 1976)]
    
    # Get accounts of these clients
    client_accounts = filtered_clients['account_id']
    
    # Join disp and loan to get loans related to these accounts
    loans_related_to_clients = df_disp[df_disp['account_id'].isin(client_accounts)].merge(
        df_loan, how='inner', left_on='account_id', right_on='account_id')
    
    # Filter loans where the type is 'H' (home loan) and the payment is more than $4000
    qualifying_loans = loans_related_to_clients[(loans_related_to_clients['type'] == 'H') & 
                                              (loans_related_to_clients['payments'] > 4000)]
    
    return len(qualifying_loans)
```

Note: The actual implementation may vary based on the exact structure and data types of your DataFrame columns. This solution assumes that `birth_date` is a datetime column and that 'H' represents home loans in the `type` column of the `loan` DataFrame.",FA,True,3,overt
182,How many male customers who were born between 1974 and 1976 have made a payment on their home in excess of $4000?,3,2,"```python
import pandas as pd

def count_male_customers_with_home_loan_payments(df_client, df_disp, df_loan, df_trans):
    # Filter clients based on gender and birth year
    filtered_clients = df_client[(df_client['gender'] == 'M') & (df_client['birth_date'].dt.year.between(1974, 1976))]
    
    # Get accounts associated with these clients
    client_accounts = filtered_clients['account_id']
    
    # Get loans associated with these accounts
    customer_loans = df_loan[df_loan['account_id'].isin(client_accounts)]
    
    # Get transactions related to these loans
    loan_transactions = df_trans[(df_trans['account_id'].isin(customer_loans['account_id'])) & 
                                (df_trans['type'] == 'P') & 
                                (df_trans['k_symbol'] == 'URO')]
    
    # Calculate the total payment amount per transaction
    loan_transactions['payment_amount'] = loan_transactions['balance'] - loan_transactions['amount']
    
    # Filter transactions where the payment amount is greater than $4000
    high_payment_transactions = loan_transactions[loan_transactions['payment_amount'] > 4000]
    
    return len(high_payment_transactions)

# Example usage
result = count_male_customers_with_home_loan_payments(df_client, df_disp, df_loan, df_trans)
print(result)
```

This function filters the clients based on gender and birth year, then finds the associated accounts and loans. It retrieves the transactions related to these loans and filters them to find those where the payment amount exceeds $4000. Finally, it returns the number of such transactions.",FA,True,3,overt
182,How many male customers who were born between 1974 and 1976 have made a payment on their home in excess of $4000?,3,3,"```python
import pandas as pd

def count_male_customers_with_home_loan_payments(df_client, df_disp, df_loan):
    # Filter clients based on gender and birth year
    filtered_clients = df_client[(df_client['gender'] == 'M') & (df_client['birth_date'].dt.year.between(1974, 1976))]
    
    # Join with disp to get account IDs
    joined_disp = pd.merge(filtered_clients, df_disp, left_on='client_id', right_on='client_id')
    
    # Join with loan to filter loans related to home purchases
    joined_loan = pd.merge(joined_disp, df_loan, left_on='account_id', right_on='account_id')
    
    # Filter loans where the purpose is 'H' (home) and the amount is greater than $4000
    filtered_loans = joined_loan[(joined_loan['k_symbol'] == 'H') & (joined_loan['amount'] > 4000)]
    
    # Count unique clients
    result = len(filtered_loans['client_id'].unique())
    
    return result
```

Please note that the actual implementation might need adjustments based on the exact structure of your dataframes and the specific requirements of your project. This solution assumes that there's a way to identify home loans through the `k_symbol` field being 'H'. Adjustments may be necessary if your dataset uses different identifiers or criteria for home loans.",FA,True,3,overt
182,How many male customers who were born between 1974 and 1976 have made a payment on their home in excess of $4000?,3,4,"```python
import pandas as pd

def count_eligible_customers():
    # Filter clients based on gender and birth year
    eligible_clients = client[(client['gender'] == 'M') & (client['birth_date'].dt.year.between(1974, 1976))]
    
    # Join with loan data to find loans related to these clients
    eligible_loans = pd.merge(eligible_clients, loan, on='account_id')
    
    # Filter loans where the purpose is 'H' (home) and the amount is greater than $4000
    eligible_home_loans = eligible_loans[(eligible_loans['k_symbol'] == 'H') & (eligible_loans['amount'] > 4000)]
    
    # Count the number of unique eligible customers
    return len(eligible_home_loans['client_id'].unique())

# Call the function and print the result
print(count_eligible_customers())
```",FA,True,3,overt
184,How many female customers have a junior credit card?,2,0,"```python
import pandas as pd

def count_female_junior_credit_card_customers():
    # Join the necessary tables to get the required information
    result = pd.merge(client, disp, on='client_id')
    result = pd.merge(result, card, on='disp_id')
    
    # Filter the results to include only female clients with junior credit cards
    female_junior_cards = result[(result['gender'] == 'F') & (result['type'] == 'junior')]
    
    # Count the number of such customers
    count = female_junior_cards.shape[0]
    
    return count
```",FA,True,2,overt
184,How many female customers have a junior credit card?,2,1,"```python
import pandas as pd

def count_female_junior_credit_card_customers(account_df, card_df, client_df):
    # Filter clients who have a junior credit card
    junior_credit_cards = card_df[(card_df['type'] == 'junior') & (card_df['disp_id'].isin(disp_df[disp_df['type'] == 'cc']['disp_id']))]
    
    # Get the account IDs of these clients
    account_ids_with_junior_cards = junior_credit_cards['account_id']
    
    # Join with the client table to get the gender information
    client_info = client_df[client_df['account_id'].isin(account_ids_with_junior_cards)]
    
    # Filter for female clients
    female_clients = client_info[client_info['gender'] == 'F']
    
    return len(female_clients)

# Assuming disp_df is defined elsewhere and contains the necessary data
result = count_female_junior_credit_card_customers(account, card, client)
print(result)
```",FA,True,2,overt
184,How many female customers have a junior credit card?,2,2,"```python
def count_female_customers_with_junior_credit_card(clients_df, card_df):
    # Filter clients who are female and have a junior credit card
    female_clients_with_junior_cards = clients_df[clients_df['gender'] == 'F'].merge(
        card_df[(card_df['type'] == 'junior') & (card_df['disp_id'] == 1)],
        left_on='client_id',
        right_on='client_id'
    )
    
    # Count the number of unique female customers with junior credit cards
    return len(female_clients_with_junior_cards)
```",FA,True,2,overt
184,How many female customers have a junior credit card?,2,3,"```python
import pandas as pd

def count_female_customers_with_junior_credit_card():
    # Filter clients who are female and have a junior credit card
    female_clients = client[client['gender'] == 'F']
    junior_cards = card[(card['type'] == 'junior') & (card['issued'] == 1)]
    
    # Get the client IDs of female clients with junior cards
    female_client_ids = female_clients['client_id'].unique()
    junior_card_disp_ids = junior_cards['disp_id'].unique()
    
    # Join the relevant tables to get the necessary information
    joined_tables = pd.merge(female_clients, disp, on='client_id')
    joined_tables = pd.merge(joined_tables, card, on='disp_id')
    
    # Count the number of female customers with junior credit cards
    result = len(joined_tables[(joined_tables['client_id'].isin(female_client_ids)) & 
                              (joined_tables['disp_id'].isin(junior_card_disp_ids))])
    
    return result
```",semantic,True,2,covert
185,What proportion of customers who have accounts at the Prague branch are female?,1,0,"```python
def calculate_female_proportion(prague_branch_code):
    prague_customers = client[client['district_id'] == prague_branch_code]
    total_prague_customers = len(prague_customers)
    female_customers = prague_customers[prague_customers['gender'] == 'F']
    female_proportion = len(female_customers) / total_prague_customers if total_prague_customers > 0 else 0
    return female_proportion
```",FA,False,1,overt
185,What proportion of customers who have accounts at the Prague branch are female?,1,1,"```python
import pandas as pd

def calculate_female_ratio(prague_branch_code):
    # Filter accounts in the Prague branch
    prague_accounts = account[account['district_id'] == prague_branch_code]
    
    # Join client and account data to get client information for each account
    client_account_join = pd.merge(client, prague_accounts, on='client_id')
    
    # Count the number of female clients
    female_count = client_account_join[client_account_join['gender'] == 'F']['client_id'].count()
    
    # Calculate the total number of clients in the Prague branch
    total_clients = client_account_join['client_id'].count()
    
    # Calculate the ratio of female clients
    female_ratio = female_count / total_clients if total_clients > 0 else 0
    
    return female_ratio
```",FA,False,1,overt
185,What proportion of customers who have accounts at the Prague branch are female?,1,2,"```python
import pandas as pd

def calculate_female_proportion(prague_clients):
    # Filter clients from the Prague branch
    prague_clients = prague_clients[prague_clients['district_id'] == 'Prague']
    
    # Calculate the proportion of female clients
    female_proportion = prague_clients['gender'].value_counts(normalize=True)['F']
    
    return female_proportion
```

This function filters the clients to only include those from the Prague branch and then calculates the proportion of female clients among them. The `normalize=True` argument in `value_counts()` ensures that the result is given as proportions rather than counts.",FA,False,1,overt
185,What proportion of customers who have accounts at the Prague branch are female?,1,3,"```python
import pandas as pd

def calculate_female_ratio(prague_branch_code):
    prague_customers = client[client['district_id'] == prague_branch_code]
    total_prague_customers = len(prague_customers)
    female_prague_customers = prague_customers[prague_customers['gender'] == 'F'].shape[0]
    female_ratio = female_prague_customers / total_prague_customers if total_prague_customers > 0 else 0
    return female_ratio
```",FA,False,1,overt
185,What proportion of customers who have accounts at the Prague branch are female?,1,4,"```python
import pandas as pd

def calculate_female_proportion(prague_branch_code):
    # Filter clients from the Prague branch
    prague_clients = client[client['district_id'] == prague_branch_code]
    
    # Get the account IDs of these clients
    prague_account_ids = prague_clients['account_id']
    
    # Join with the 'disp' table to get the disp_id for each account_id
    prague_disp = disp[disp['account_id'].isin(prague_account_ids)]
    
    # Join with the 'client' table again to get the gender of each client
    prague_clients_with_gender = pd.merge(prague_disp, client, on='client_id')
    
    # Count the number of female clients
    female_count = prague_clients_with_gender[prague_clients_with_gender['gender'] == 'F']['client_id'].count()
    
    # Calculate the total number of clients in the Prague branch
    total_count = prague_clients_with_gender['client_id'].count()
    
    # Calculate the proportion of female clients
    female_proportion = female_count / total_count
    
    return female_proportion
```

In this solution, we first filter the `client` DataFrame to include only those records where the `district_id` matches the Prague branch code. We then use the `isin` method to find the corresponding `account_id`s. After joining the `disp` table, we merge it back with the `client` table to get the gender information for each client. We count the number of female clients and divide it by the total number of clients to compute the proportion. The function returns this proportion.",FA,False,1,overt
186,What percentage of male clients request for weekly statements to be issued?,2,0,"```python
def calculate_male_clients_weekly_statements(account, client):
    # Filter accounts where the statement is issued weekly
    weekly_accounts = account[account['frequency'] == 'weekly']
    
    # Join with the client table to get gender information
    weekly_clients = pd.merge(weekly_accounts, client, left_on='district_id', right_on='district_id')
    
    # Filter for male clients
    male_clients = weekly_clients[weekly_clients['gender'] == 'M']
    
    # Calculate the percentage of male clients
    total_male_clients = len(male_clients)
    total_clients = len(weekly_clients)
    percentage_male_clients = (total_male_clients / total_clients) * 100
    
    return percentage_male_clients
```",FA,True,2,overt
186,What percentage of male clients request for weekly statements to be issued?,2,1,"```python
import pandas as pd

def calculate_male_clients_requesting_weekly_statements(account, client):
    # Filter accounts where the statement frequency is 'W'
    weekly_accounts = account[account['frequency'] == 'W']
    
    # Get the client IDs from these accounts
    weekly_client_ids = weekly_accounts['client_id'].unique()
    
    # Filter clients who are male
    male_clients = client[client['gender'] == 'M']
    
    # Check if any of the weekly client IDs are in the list of male clients
    male_clients_in_weekly = male_clients[male_clients['client_id'].isin(weekly_client_ids)]
    
    # Calculate the percentage
    percentage = (len(male_clients_in_weekly) / len(male_clients)) * 100
    
    return percentage
```",FA,True,2,overt
